Category,URL,Scraped_At,Runtime_Sec,Name,Phone_1,Phone_2,Phone_3,WhatsApp,Email,Location,Area,Governorate,Country,About,Website,Rating,Views,Fax,Facebook,Instagram,LinkedIn,Twitter
health-care,https://arablocal.com/business/view/al-amal-polyclinic-rabigh,2026-04-14 19:33:41,118421,Al Amal Polyclinic Rabigh,+966 124222916,+966 124223604,+966 124223608,,care@alamalclinic.com,"Main Street, Al Samad Dist., Rabigh, Makkah Province, Saudi Arabia",Main Street,Makkah Province,Saudi Arabia,Al Amal Polyclinic Rabigh,http://alamalclinic.com/,,,,https://www.facebook.com/Al-Amal-Polyclinic,,,https://twitter.com/alamalclinic
health-care,https://arablocal.com/business/view/shifa-al-jazeera-polyclinic-al-batha-riyadh,2026-04-14 19:33:41,118421,Shifa Al Jazeera Polyclinic Al Batha Riyadh,+966 546121901,+966 4024900,+966 4121855,,info@shifaaljazeera.com.sa,"Batha Main street – Opp: Jamal Complex, Al Bat'ha Dist., Riyadh, Riyadh Province, Saudi Arabia",Batha Main street – Opp: Jamal Complex,Riyadh Province,Saudi Arabia,"Eighteen years back in the eve of a breezy cool day of November -2002 Shifa al Jazeera was started with a minimal number of Doctors ,Paramedics and other staff.Now we commands a commendable position in the health care sector of Riyadh, due to its integral,cost effective treatment reentered to its patients.When looking back from a simple and humble start we are here with a little pomp and pride.Eighteen years are surly a milestone in the step by step development of this clinic.Days have passed...",http://shifaaljazeera.com.sa/,,,,,,,
health-care,https://arablocal.com/business/view/al-maghlouth-medical-dispensary,2026-04-14 19:33:42,118421,Al Maghlouth Medical Dispensary,+966 135313333,,,,,"Makkah Street, Al Shurofiyah, Al Mubarraz, Eastern Province, Saudi Arabia",Makkah Street,Eastern Province,Saudi Arabia,Al Maghlouth Medical Dispensary,http://www.magclinic.com/,,,,,,,
health-care,https://arablocal.com/business/view/safa-makkah-polyclinic-al-wazarat-riyadh,2026-04-14 19:33:42,118421,Safa Makkah Polyclinic Al Wazarat Riyadh,+966 114012128,,,,,"Hara, Al Wazarat Dist., Riyadh, Al Wazarat Dist., Riyadh, Riyadh Province, Saudi Arabia",Hara,Riyadh Province,Saudi Arabia,Safa Makkah Polyclinic Al Wazarat Riyadh,,,,,,,,
health-care,https://arablocal.com/business/view/dr-ibrahim-al-taaimi-clinics,2026-04-14 19:33:42,118421,Dr Ibrahim Al Taaimi Clinics,+966 920006091,,,,,"Al Aqeiq Dist., Riyadh, Riyadh Province, Saudi Arabia",Al Aqeiq Dist.,Riyadh Province,Saudi Arabia,Dr. Ibrahim Al Taaimi Clinics,,,,,,,,
health-care,https://arablocal.com/business/view/salehiya-medical,2026-04-14 19:33:42,118421,Salehiya Medical,+966 138260830,,,,,"Hassan Al Basri, Al Tebashee Dist., Dammam, Al Tebashee Dist., Dammam, Eastern Province, Saudi Arabia",Hassan Al Basri,Eastern Province,Saudi Arabia,"Salehiya started commercial activities in 1964, as a specialized healthcare company. At present, it is one of the leading companies in Saudi Arabia specializing in the distribution of pharmaceuticals, medical and laboratory equipment, diagnostics, medical disposables and hospital supplies as well as consumer supplies. The company kept apace with the rapid development of the health sector and evolved along with the demands of a constantly growing market and ambitious development plans of the g...",http://www.salehiya.com,,,,,,,
health-care,https://arablocal.com/business/view/rafa-medical-center-al-khobar,2026-04-14 19:33:43,118421,Rafa Medical Center Al Khobar,+966 138974777,,,,,"Khobar Southern, Al Khobar, Khobar Southern, Al Khobar, Eastern Province, Saudi Arabia",Khobar Southern,Eastern Province,Saudi Arabia,Rafa Medical Center Al Khobar,,,,,https://www.facebook.com/RafaMedicalCenter/,,,
health-care,https://arablocal.com/business/view/saudi-german-nursing-institute,2026-04-14 19:33:43,118421,Saudi German Nursing Institute,+966 126623750,,,,,"Al Zahra Dist., Makkah Al Mukarrmah, Al Zahra Dist., Mecca, Makkah Province, Saudi Arabia",Al Zahra Dist.,Makkah Province,Saudi Arabia,Saudi German Nursing Institute,http://www.sghgroup.com.sa/ar,,,,https://www.facebook.com/SaudiGermanHospitals/,https://www.instagram.com/sgh.group/,https://www.linkedin.com/company/saudi-german-hospitals-group,https://www.twitter.com/sghgroup
health-care,https://arablocal.com/business/view/taif-medical-center,2026-04-14 19:33:44,118421,Taif Medical Center,+966 114881133,,,,,"Altkhassusi Street, Maathar St., Riyadh, Maathar St., Riyadh, Riyadh Province, Saudi Arabia",Altkhassusi Street,Riyadh Province,Saudi Arabia,Taif Medical Center,,,,,,,,
health-care,https://arablocal.com/business/view/red-sea-polyclinic,2026-04-14 19:33:44,118421,Red Sea Polyclinic,+966 506342641,+966 143223413,,,,"Zhour Dist., Yanbu, Zhour Dist., Yanbu, Madinah Province, Saudi Arabia",Zhour Dist.,Madinah Province,Saudi Arabia,Red Sea Polyclinic,,,,,,,,
health-care,https://arablocal.com/business/view/shifa-al-khobar-polyclinic,2026-04-14 19:33:44,118421,Shifa Al Khobar Polyclinic,+966 138944984,,,,,"Meshaab Street, Khobar Southern, Al Khobar, Khobar Southern, Al Khobar, Eastern Province, Saudi Arabia",Meshaab Street,Eastern Province,Saudi Arabia,Shifa Al Khobar Polyclinic,,,,,,,,
health-care,https://arablocal.com/business/view/al-badr-medical-clinics,2026-04-14 19:33:44,118421,Al Badr Medical Clinics,+966 125701287,,,,,"Al Khansa Dist., Mecca, Makkah Province, Saudi Arabia",Al Khansa Dist.,Makkah Province,Saudi Arabia,Al Badr Medical Clinics,http://www.albadrmedical.com/,,,,,,,
health-care,https://arablocal.com/business/view/primary-health-care-center-al-khobar,2026-04-14 19:33:44,118421,Primary Health Care Center Al Khobar,+966 138026081,,,,,"Al Jeser Dist., Al Khobar, Al Jeser Dist., Al Khobar, Eastern Province, Saudi Arabia",Al Jeser Dist.,Eastern Province,Saudi Arabia,Primary Health Care Center Al Khobar,,,,,,,,
health-care,https://arablocal.com/business/view/shifa-al-munthaza-polyclinic,2026-04-14 19:33:45,118421,Shifa Al Munthaza Polyclinic,+966 122620501,,,,,"Al Muntzhat Dist., Jeddah, Al Muntzhat Dist., Jeddah, Makkah Province, Saudi Arabia",Al Muntzhat Dist.,Makkah Province,Saudi Arabia,Shifa Al Munthaza Polyclinic,,,,,,,,
health-care,https://arablocal.com/business/view/your-health-medical-clinic-taif,2026-04-14 19:33:45,118421,Your Health Medical Clinic Taif,+966 127499099,,,,,"Al Washha Dist., Taif, Al Washha Dist., Taif, Makkah Province, Saudi Arabia",Al Washha Dist.,Makkah Province,Saudi Arabia,Your Health Medical Clinic Taif,,,,,,,,
health-care,https://arablocal.com/business/view/chronic-care-specialty-hospital,2026-04-14 19:33:45,118421,Chronic Care Specialty Hospital,+966 126180600,+966 536534791,,,,"Hamza Shahta Street, Baghdadiya Al Gharbiya, Al Baghdadiyah Dist., Jeddah, Makkah Province, Saudi Arabia",Hamza Shahta Street,Makkah Province,Saudi Arabia,"Chronic Care Specialty Hospital is the first transitional care hospital in the Kingdom of Saudi Arabia. Adapted from the western model of holistic care approach, transitional care offers smooth and carefully planned movement of a patient from a tertiary hospital to a more relaxed level of care, in a transitional care hospital offering long term healing and care.Most of such patients are chronic patients that have undergone a procedure at a tertiary hospital and now require a specialized healt...",http://www.chroniccare.sa/,,,,https://www.facebook.com/chroniccareksa/,https://instagram.com/chroniccareksa/,https://www.linkedin.com/company/chroniccare/,https://twitter.com/chroniccareksa/
health-care,https://arablocal.com/business/view/sahaj-medical-clinic,2026-04-14 20:25:50,121546,Sahaj Medical Clinic,+966 112450683,,,,,"Al Jonadriyah, Riyadh, Al Jonadriyah, Riyadh, Riyadh Province, Saudi Arabia",Al Jonadriyah,Riyadh Province,Saudi Arabia,Sahaj Medical Clinic,,,,
health-care,https://arablocal.com/business/view/saudi-health-services-institute-madinah-road-jeddah,2026-04-14 20:25:50,121546,Saudi Health Services Institute Madinah Road Jeddah,+966 126974451,,,,,"Madinah Road, Jeddah, Madinah Road, Jeddah, Makkah Province, Saudi Arabia",Madinah Road,Makkah Province,Saudi Arabia,Saudi Health Services Institute Madinah Road Jeddah,http://www.saudihealth.biz/,,,
health-care,https://arablocal.com/business/view/shifa-jeddah-polyclinic-and-diagnostic-center,2026-04-14 20:25:51,121546,Shifa Jeddah Polyclinic And Diagnostic Center,+966 126533636,,,,,"King Khalid Street, Sharafiyah Dist., Jeddah, Sharafiyah Dist., Jeddah, Makkah Province, Saudi Arabia",King Khalid Street,Makkah Province,Saudi Arabia,Shifa Jeddah Polyclinic And Diagnostic Center,,,,
health-care,https://arablocal.com/business/view/shifa-al-baraka-medical-center,2026-04-14 20:25:51,121546,Shifa Al Baraka Medical Center,+966 125479000,,,,,"Biban Dist., Makkah Al Mukarrmah, Biban Dist., Mecca, Makkah Province, Saudi Arabia",Biban Dist.,Makkah Province,Saudi Arabia,Shifa Al Baraka Medical Center,,,,
health-care,https://arablocal.com/business/view/shifa-al-bawadi-medical-services-co,2026-04-14 20:25:55,121546,Shifa Al Bawadi Medical Services Co.,+966 126625908,,,,,"Rabwa Dist., Jeddah, Rabwa Dist., Jeddah, Makkah Province, Saudi Arabia",Rabwa Dist.,Makkah Province,Saudi Arabia,Shifa Al Bawadi Medical Services Co.,,,,
health-care,https://arablocal.com/business/view/wajha-specialist-medical-complex,2026-04-14 20:27:11,121634,Wajha Specialist Medical Complex,+966 505825059,+966 138327139,,,,"Al Rowadh Dist., Dammam, Al Rowadh Dist., Dammam, Eastern Province, Saudi Arabia",Al Rowadh Dist.,Eastern Province,Saudi Arabia,Wajha Specialist Medical Complex,,,,
health-care,https://arablocal.com/business/view/saba-clinics-al-bawadei-jeddah,2026-04-14 20:27:11,121634,Saba Clinics - Al Bawadei Jeddah,+966 126547842,,,,,"West Of Siteen Street, Al Bawadei Dist., Jeddah, Al Bawadei Dist., Jeddah, Makkah Province, Saudi Arabia",West Of Siteen Street,Makkah Province,Saudi Arabia,Saba Clinics - Al Bawadei Jeddah,http://sabamedical.com/,,,
health-care,https://arablocal.com/business/view/ram-dental-and-orthodontic-clinics-dammam,2026-04-14 20:27:11,121634,Ram Dental And Orthodontic Clinics Dammam,+966 138425701,,,,,"Othman Ibn Affan Street, Al Murakbat Dist., Dammam, Al Murakbat Dist., Dammam, Eastern Province, Saudi Arabia",Othman Ibn Affan Street,Eastern Province,Saudi Arabia,Ram Dental And Orthodontic Clinics Dammam,http://ramclinics.net/,,,
health-care,https://arablocal.com/business/view/thanaya-clinic-dental-clinics-batha-quraish-mecca,2026-04-14 20:27:13,121634,Thanaya Clinic Dental Clinics Batha Quraish Mecca,+966 125660036,,,,,"Batha Quraish, Makkah Al Mukarrmah, Batha Quraish, Mecca, Makkah Province, Saudi Arabia",Batha Quraish,Makkah Province,Saudi Arabia,Thanaya Clinic Dental Clinics Batha Quraish Mecca,,,,
health-care,https://arablocal.com/business/view/thyrocare-gulf,2026-04-14 20:27:13,121634,Thyrocare Gulf,,,,,thyrocaregulf8@gmail.com,"43, Bldg No.737, Road 1510, BIIP, Al Ewaiqilah, Arar City, Northern Borders Province, Saudi Arabia",43,Northern Borders Province,Saudi Arabia,"Thyrocare is Bahrain fully automated diagnostic laboratory with a focus on providing quality at affordable costs to laboratories and hospitals in Bahrain and other countries. We have focus on strong technologies, strong brands and strong systems that enable all laboratories to give their clients the best of science and technology at an affordable cost. With a belief that 'Quality' is the heart of any intelligent management, Thyrocare became one of the first Indian diagnostic laboratories to o...",http://thyrocaregulf.com/,,,
health-care,https://arablocal.com/business/view/white-wing-medical-center,2026-04-14 20:27:13,121634,White Wing Medical Center,+966 114834286,,,,,"West Of National Commercial Bank, Takhassusi St., Riyadh, Takhassusi St., Riyadh, Riyadh Province, Saudi Arabia",West Of National Commercial Bank,Riyadh Province,Saudi Arabia,White Wing Medical Center,,,,
health-care,https://arablocal.com/business/view/sarabeel-commercial-est,2026-04-14 20:27:13,121634,Sarabeel Commercial Est.,+966 126572246,,,,,"Sharafiyah Dist., Jeddah, Sharafiyah Dist., Jeddah, Makkah Province, Saudi Arabia",Sharafiyah Dist.,Makkah Province,Saudi Arabia,Sarabeel Commercial Est.,,,,
health-care,https://arablocal.com/business/view/turki-medical-clinic-complex,2026-04-14 20:27:14,121634,Turki Medical Clinic Complex,+966 127441111,,,,,"Al Shuhdah Dist., Taif, Al Shuhdah Dist., Taif, Makkah Province, Saudi Arabia",Al Shuhdah Dist.,Makkah Province,Saudi Arabia,Turki Medical Clinic Complex,,,,
health-care,https://arablocal.com/business/view/shieldme,2026-04-14 20:27:14,121634,ShieldMe,,,,,info@shieldmeglobal.com,"Exit 18, Istanbul Street, Al Fouzan Industrial Area, Sulayil, Riyadh, Riyadh Province, Saudi Arabia",Exit 18,Riyadh Province,Saudi Arabia,"SHIELDme™ is the home of a market-leading formula that is designed to destroy viruses and germs in an incredibly effective yet safe manner. Following the outbreak of Covid 19, the world has had to adapt to a new way of living. The KSA, like most countries around the globe, have implemented certain measures to keep their citizens safe. SHIELDme™ is playing a role in this, too, as our experts have created a formula that is safe for humans and the environment. The substance contains natural elem...",http://www.ksa.shieldmeglobal.com/,,,
health-care,https://arablocal.com/business/view/ssent-herbal-clinic,2026-04-14 20:27:14,121634,Ssent Herbal Clinic,,,,,,"38 debi nabas road, Riyadh Area, Riyadh, Riyadh Province, Saudi Arabia",38 debi nabas road,Riyadh Province,Saudi Arabia,"Traditional healing by African traditional healer Chief Dembe who has traditional muti, traditional spells casting, traditional herbal remedies & divination to assist humanity resolve problems in their lives by getting in touch with the ancestral spirits SSENT Herbal and Therapy is the home of traditional medicine, spell casting, muti, herbs and herbal therapies that work to cure any disease, illness or solve any problem. Traditional healer to help you get back with a ex lover, traditional he...",,,,
health-care,https://arablocal.com/business/view/qasr-al-raed-medical-clinic-king-fahd-riyadh,2026-04-14 20:27:15,121634,Qasr Al Raed Medical Clinic King Fahd Riyadh,+966 112690606,,,,,"Prince Naif Street, King Fahd Dist., Riyadh, King Fahd Dist., Riyadh, Riyadh Province, Saudi Arabia",Prince Naif Street,Riyadh Province,Saudi Arabia,Qasr Al Raed Medical Clinic King Fahd Riyadh,,,,
accomodation,https://arablocal.com/business/view/eastern-factory-for-ready-houses,2026-04-14 23:22:15,132140,Eastern Factory For Ready Houses,+966 138112301,,,,,"Abo Hadryha Road, Dammam, Abo Hadryha Road, Dammam, Eastern Province, Saudi Arabia",Abo Hadryha Road,Eastern Province,Saudi Arabia,Specialized in ready houses manufacturing and supplying for more than 28 years.,http://www.eastern-factory.com,,,
